movieId,title,genres
4855,dirty harry,action crime thriller
4857,fiddler on the roof,drama musical
4862,not without my daughter,drama
4863,female trouble,comedy crime
4865,from hell,crime horror mystery thriller
4866,last castle the,action
4867,riding in cars with boys,comedy drama
4868,bangkok dangerous,action crime romance
4870,dancing at the blue iguana,drama
4871,focus,drama
4872,intimacy,drama
4873,waking life,animation drama fantasy
4874,k pax,drama fantasy mystery sci fi
4875,on the line,comedy romance
4876,thirteen ghosts,horror thriller
4878,donnie darko,drama mystery sci fi thriller
4879,high heels and low lifes,action comedy crime drama
4880,life as a house,drama
4881,man who wasn t there the,crime drama
4885,domestic disturbance,thriller
4886,monsters inc,adventure animation children comedy fantasy
4887,one the,action sci fi thriller
4888,tape,drama
4889,heist,crime drama
4890,shallow hal,comedy fantasy romance
4893,when a stranger calls,horror thriller
4896,harry potter and the sorcerer s stone,adventure children fantasy
4898,novocaine,comedy crime mystery thriller
4899,black knight,adventure comedy fantasy
4900,out cold,comedy
4901,spy game,action crime drama thriller
4902,devil s backbone the,drama fantasy horror thriller war
4903,in the bedroom,drama
4907,across street,action crime drama
4909,incredible shrinking woman the,comedy sci fi
4910,katie tippel,drama
4911,jabberwocky,adventure comedy fantasy
4912,funny girl,drama musical romance
4914,breathless,crime drama romance
4915,beastmaster the,action adventure fantasy
4916,midway,drama war
4917,macarthur,drama
4918,young lions the,drama war
4920,now voyager,drama romance
4921,little women,drama romance
4927,last wave the,fantasy mystery thriller
4928,that obscure object of desire,drama
4929,toy the,comedy
4930,funeral in berlin,action drama thriller
4932,dressed to kill,mystery thriller
4934,exterminator the,action crime thriller war
4936,fame,drama musical
4939,final countdown the,action sci fi
4940,first deadly sin the,thriller
4941,flash gordon,action adventure sci fi
4942,angry red planet the,sci fi
4943,at the earth s core,adventure sci fi
4945,enforcer the,crime
4947,gauntlet the,action
4951,lord of the flies,adventure drama thriller
4954,ocean s eleven,comedy crime
4955,sicilian the,crime drama
4956,stunt man the,action adventure comedy drama romance thriller
4957,sudden impact,crime thriller
4958,behind enemy lines,action drama war
4959,affair of the necklace the,drama
4961,pornstar the legend of ron jeremy,documentary
4962,texas rangers,adventure western
4963,ocean s eleven,crime thriller
4965,business of strangers the,action drama thriller
4966,incredible shrinking man the,sci fi thriller
4967,no man s land,drama war
4969,and then there were none,crime mystery
4970,blue angel the,drama
4971,moscow on the hudson,comedy drama
4972,owl and the pussycat the,comedy
4973,amelie,comedy romance
4974,not another teen movie,comedy
4975,vanilla sky,mystery romance sci fi thriller
4976,iris,drama
4977,kandahar,drama
4978,lantana,drama mystery thriller
4979,royal tenenbaums the,comedy drama
4980,bill ted s bogus journey,adventure comedy fantasy sci fi
4981,clockwise,comedy
4982,crawling eye the,horror sci fi
4984,morgan,comedy drama fantasy
4985,sheena,action adventure fantasy
4986,silent rage,action sci fi
4987,spacehunter adventures in the forbidden zone,action adventure sci fi
4989,how high,comedy
4990,jimmy neutron boy genius,adventure animation children comedy
4991,joe somebody,comedy drama romance
4992,kate leopold,comedy romance
4993,lord of the rings the fellowship of the ring the,adventure fantasy
4994,majestic the,comedy drama romance
4995,beautiful mind a,drama romance
4998,defiant ones the,adventure crime drama thriller
4999,dodsworth,drama romance
5000,medium cool,drama romance
5001,sahara,action drama war
5002,fritz the cat,animation
5003,nine lives of fritz the cat the,animation
5004,party the,comedy
5005,separate tables,drama
5007,topkapi,adventure comedy thriller
5008,witness for the prosecution,drama mystery thriller
5009,ali,drama
5010,black hawk down,action drama war
5012,yentl,drama musical romance
5013,gosford park,comedy drama mystery
5014,i am sam,drama
5015,monster s ball,drama romance
5016,shipping news the,drama
5017,big heat the,drama film noir
5019,queen bee,drama
5021,murder by death,comedy crime mystery thriller
5022,servant the,drama
5025,orange county,comedy
5026,brotherhood of the wolf,action mystery thriller
5027,another hrs,action comedy crime drama thriller
5029,china moon,thriller
5033,russia house the,drama thriller
5034,truly madly deeply,drama romance
5035,wuthering heights,drama
5036,california suite,comedy
5037,long gray line the,drama
5038,flight of dragons the,adventure animation children drama fantasy
5039,dragonslayer,action adventure fantasy
5040,conan the destroyer,action adventure fantasy
5042,forbidden zone,musical sci fi
5043,formula the,thriller
5046,impostor,action drama sci fi thriller
5047,kung pow enter the fist,action comedy
5048,snow dogs,adventure children comedy
5049,hrs,action comedy crime drama
5051,italian for beginners,comedy drama romance
5053,blankman,comedy
5054,brainstorm,sci fi thriller
5055,dragon the bruce lee story,action drama
5056,enigma of kaspar hauser the,crime drama
5059,little dieter needs to fly,documentary
5060,m a s h,comedy drama war
5061,mrs soffel,drama romance
5062,seconds,mystery sci fi thriller
5063,one eyed jacks,western
5064,the count of monte cristo,action adventure drama thriller
5065,mothman prophecies the,drama fantasy horror mystery thriller
5066,walk to remember a,drama romance
5068,beijing bicycle,drama
5069,escaflowne the movie,action adventure animation drama fantasy
5072,metropolis,animation sci fi
5074,storytelling,comedy drama
5076,adventures of huck finn the,adventure children comedy drama
5077,cousins,comedy romance
5078,falling in love,drama romance
5079,young at heart,drama musical romance
5081,birthday girl,drama romance
5085,carmen jones,drama musical
5086,five heartbeats the,drama musical
5087,get out your handkerchiefs,comedy drama romance
5088,going places,comedy crime drama
5090,hunchback of notre dame the,drama
5092,big fat liar,children comedy
5093,collateral damage,action thriller
5094,rollerball,action sci fi
5095,scotland pa,comedy crime
5096,baby s day out,comedy
5097,bright eyes,comedy drama
5098,dimples,musical
5099,heidi,children drama
5100,man who loved women the,comedy
5101,richard pryor here and now,comedy documentary
5102,rookie of the year,comedy fantasy
5103,sandlot the,children comedy drama
5105,don t look now,drama horror thriller
5106,crossroads,comedy musical romance
5107,hart s war,drama war
5108,john q,crime drama thriller
5110,super troopers,comedy crime mystery
5111,good son the,drama thriller
5112,last orders,drama
5113,after the fox,comedy crime
5114,bad and the beautiful the,drama
5115,cast a giant shadow,adventure war
5118,heartbreak kid the,comedy romance
5119,saturday night and sunday morning,drama
5120,sleuth,comedy mystery thriller
5121,stroszek,comedy drama
5122,summer of,drama
5123,touch of class a,comedy
5124,town without pity,drama
5126,deadly mantis the,horror sci fi
5127,dragonfly,drama fantasy mystery romance thriller
5128,queen of the damned,fantasy horror
5131,how to kill your neighbor s dog,comedy drama
5134,mean machine,comedy drama
5135,monsoon wedding,comedy romance
5136,wendigo,drama horror
5139,bad news bears the,comedy
5140,bad news bears go to japan the,comedy
5141,bad news bears in breaking training the,comedy
5142,firemen s ball the,comedy drama
5145,loves of a blonde,comedy drama romance
5146,vampire hunter d bloodlust,animation fantasy horror sci fi
5147,wild strawberries,drama
5151,days and nights,comedy romance
5152,we were soldiers,action drama war
5155,big bird cage the,action
5156,big doll house the,action
5159,ferngully the last rainforest,animation children comedy musical
5163,stagefright aquarius,horror thriller
5166,amazing adventure the,comedy drama romance
5167,my favorite brunette,comedy mystery
5168,royal wedding,comedy musical romance
5169,scarlet street,film noir
5170,all about the benjamins,action comedy crime
5171,time machine the,action adventure sci fi
5172,full frontal,comedy drama romance
5173,divorcing jack,comedy thriller
5174,field the,drama
5175,hidden agenda,drama thriller
5177,magnificent ambersons the,drama romance
5179,gloria,drama thriller
5184,heaven s gate,western
5185,hero at large,comedy
5186,honeysuckle rose,drama romance
5187,hopscotch,comedy
5188,how to beat the high cost of living,comedy
5189,humanoids from the deep,horror sci fi
5190,inside moves,drama
5193,jazz singer the,musical
5197,little darlings,drama
5198,long good friday the,drama thriller
5199,long riders the,western
5200,man who saw tomorrow the,documentary
5202,mon oncle d am rique,drama
5203,the monster club,comedy horror
5204,death watch,drama sci fi
5213,oh god book ii,comedy
5214,oh god,comedy fantasy
5218,ice age,adventure animation children comedy
5219,resident evil,action horror sci fi thriller
5220,showtime,action comedy
5221,harrison s flowers,drama
5222,kissing jessica stein,comedy romance
5223,pauline paulette,comedy drama
5224,promises,documentary
5225,and your mother too,drama romance
5227,barabbas,adventure drama
5230,paleface the,comedy western
5231,road to morocco,comedy
5233,road to utopia,comedy
5236,tale of springtime a,drama romance
5237,taps,drama
5238,return of the secaucus,drama
5241,seems like old times,comedy romance
5244,shogun assassin,action adventure
5245,simon,comedy sci fi
5246,smokey and the bandit ii,action comedy
5247,smokey and the bandit,action comedy
5248,smokey and the bandit iii,action comedy
5249,spetters,comedy drama
5250,stir crazy,comedy
5254,blade ii,action horror thriller
5255,sorority boys,comedy
5258,george washington,drama
5263,strait jacket,horror thriller
5264,clockstoppers,action adventure sci fi thriller
5265,death to smoochy,comedy crime drama
5266,panic room,thriller
5267,rookie the,drama
5269,piano teacher the,drama
5276,crimes of passion,drama romance thriller
5279,impromptu,comedy romance
5282,high crimes,thriller
5283,national lampoon s van wilder,comedy
5284,crush,comedy romance
5287,after dark my sweet,crime drama mystery
5288,atomic cafe the,documentary war
5289,body and soul,drama film noir
5291,rashomon,crime drama mystery
5292,slap shot,comedy
5293,changing lanes,drama thriller
5294,frailty,crime drama thriller
5296,sweetest thing the,comedy romance
5297,cat s meow the,drama thriller
5298,human nature,comedy romance
5299,my big fat greek wedding,comedy romance
5300,to yuma,action adventure drama thriller western
5303,joe versus the volcano,comedy romance
5304,rome open city,drama war
5305,return of the killer tomatoes,comedy horror sci fi
5308,three men and a baby,comedy
5309,three men and a little lady,comedy romance
5310,transylvania,comedy horror
5311,watcher in the woods the,children horror mystery thriller
5312,murder by numbers,crime thriller
5313,scorpion king the,action adventure fantasy
5316,enigma,romance thriller
5319,nine queens,crime thriller
5321,triumph of love the,comedy
5323,jason x,horror sci fi thriller
5324,life or something like it,comedy romance
5325,dogtown and z boyz,documentary
5329,salton sea the,crime drama thriller
5333,bob le flambeur,crime drama
5334,cadillac man,comedy crime
5335,coca cola kid the,comedy romance
5337,delirious,comedy
5339,husbands and wives,comedy drama
5340,joe,drama
5341,lenny,drama
5344,thief of hearts,drama thriller
5346,wild orchid,drama romance
5347,deuces wild,drama
5348,hollywood ending,comedy drama
5349,spider man,action adventure sci fi thriller
5352,the big sleep,thriller
5353,butterflies are free,comedy drama
5357,iron will,adventure
5358,mountains of the moon,adventure
5359,rambling rose,drama
5360,survivors the,comedy
5361,white fang,adventure
5363,new guy the,comedy
5364,unfaithful,drama thriller
5365,lady and the duke the,drama romance
5366,whore,drama
5367,my beautiful laundrette,drama romance
5368,ballad of a soldier,drama romance war
5369,big bad mama,action comedy
5372,calamity jane,musical western
5373,cranes are flying the,drama romance war
5377,about a boy,comedy drama romance
5378,star wars episode ii attack of the clones,action adventure sci fi imax
5379,believer the,drama
5380,importance of being earnest the,comedy drama romance
5382,every which way but loose,comedy
5383,hound of the baskervilles the,crime horror mystery
5384,i want to live,crime drama
5385,last waltz the,documentary
5387,enough,drama thriller
5388,insomnia,action crime drama mystery thriller
5390,cq,drama
5391,thirteen conversations about one thing,drama
5392,bus stop,comedy drama romance
5394,don t bother to knock,drama thriller
5395,gambler the,drama
5396,let s make love,comedy musical romance
5397,monkey business,comedy sci fi
5398,requiem for a heavyweight,drama
5399,river of no return,adventure western
5400,sum of all fears the,drama thriller
5401,undercover brother,comedy
5404,charing cross road,drama romance
5406,desert rats the,drama war
5409,rapid fire,action
5410,silent running,drama sci fi
5414,bad company,action comedy crime
5415,divine secrets of the ya ya sisterhood,comedy drama
5417,fast runner the,drama fantasy
5418,bourne identity the,action mystery thriller
5419,scooby doo,adventure children comedy fantasy mystery
5420,windtalkers,action drama war
5421,dangerous lives of altar boys the,drama
5422,emperor s new clothes the,comedy
5423,gangster no,action crime thriller
5424,harvard man,crime drama romance thriller
5425,dark blue world,drama war
5428,cheech chong s the corsican brothers,comedy
5433,silver bullet,adventure drama horror mystery thriller
5434,sorry wrong number,drama film noir thriller
5435,hombre,western
5437,manhattan project the,comedy sci fi thriller
5438,men at work,action comedy
5439,s o b,comedy
5440,she wore a yellow ribbon,western
5442,v i warshawski,action comedy crime
5443,juwanna mann,comedy
5444,lilo stitch,adventure animation children sci fi
5445,minority report,action crime mystery sci fi thriller
5446,rabbit proof fence,adventure drama
5447,sunshine state,drama
5448,hey arnold the movie,adventure animation children comedy
5449,mr deeds,comedy romance
5450,lovely amazing,comedy drama romance
5451,pumpkin,comedy drama romance
5452,look who s talking now,children comedy romance
5453,lost in yonkers,comedy drama
5455,object of beauty the,comedy drama
5458,like mike,children comedy fantasy
5459,men in black ii,action comedy sci fi
5460,powerpuff girls the,action animation children comedy
5461,me without you,comedy drama
5463,reign of fire,action adventure fantasy
5464,road to perdition,crime drama
5465,all about lily chou chou,crime drama thriller
5468,million miles to earth,sci fi
5470,the importance of being earnest,comedy romance
5471,perfect,drama romance
5472,,children drama musical
5475,z,drama mystery thriller
5476,halloween resurrection,horror thriller
5477,sex and lucia,drama romance
5478,eight legged freaks,action comedy horror sci fi
5479,the widowmaker,action adventure drama thriller
5480,stuart little,children comedy
5481,austin powers in goldmember,comedy
5482,country bears the,children comedy
5483,kid stays in the picture the,documentary
5485,tadpole,comedy drama romance
5489,nosferatu the vampyre,horror
5490,the big bus,action comedy
5491,eddy duchin story the,drama musical romance
5493,in like flint,action adventure comedy
5496,ossessione,drama
5498,red beard,drama
5499,robin and marian,adventure drama romance
5500,top secret,comedy
5501,master of disguise the,comedy mystery
5502,signs,horror sci fi thriller
5504,spy kids the island of lost dreams,adventure children
5505,good girl the,comedy drama
5506,blood work,crime drama mystery thriller
5507,xxx,action crime thriller
5508,hour party people,comedy drama musical
5515,songs from the second floor,drama
5516,read my lips,crime drama thriller
5521,principal the,action crime drama
5522,rollerball,action drama sci fi
5523,adventures of pluto nash the,action adventure comedy sci fi
5524,blue crush,adventure drama romance
5525,mostly martha,comedy drama romance
5526,isle the,drama
5527,possession,drama romance
5528,one hour photo,drama thriller
5530,simone,comedy drama fantasy sci fi
5531,undisputed,drama
5532,amy s o,comedy romance
5534,hush,drama
5537,satin rouge,drama musical
5538,care bears movie the,animation children fantasy
5539,care bears movie ii a new generation,animation children
5540,clash of the titans,action adventure fantasy romance
5541,hot shots,action comedy romance war
5542,nightmare city,action horror
5544,time after time,sci fi thriller
5546,,horror
5548,down and out in beverly hills,comedy
5550,love me tender,musical western
5551,return of the vampire the,horror
5553,stakeout,comedy crime romance thriller
5554,wild in the country,drama
5555,wolfen,horror
5556,feardotcom,crime horror thriller
5559,mad love,drama
5560,nous la libert,comedy musical
5561,true colors,drama
5563,city by the sea,crime drama
5564,swimfan,thriller
5568,johnny dangerously,comedy
5569,last house on the left the,crime horror thriller
5570,thesis,drama horror thriller
5572,barbershop,comedy
5574,transporter the,action crime
5577,igby goes down,comedy drama
5581,betsy s wedding,comedy
5582,captain ron,adventure comedy
5584,ernest goes to jail,comedy
5585,ernest scared stupid,comedy
5587,hills have eyes part ii the,horror
5588,hills have eyes the,horror
5591,monkey trouble,children comedy
5596,spaced invaders,adventure comedy sci fi
5600,wanderers the,drama
5601,yearling the,children drama
5602,ladykillers the,comedy crime
5603,lavender hill mob the,comedy crime
5604,man in the white suit the,comedy sci fi
5608,das experiment,drama thriller
5609,ballistic ecks vs sever,action thriller
5610,banger sisters the,comedy drama
5611,four feathers the,adventure war
5612,trapped,action thriller
5613,women,comedy crime musical mystery
5617,secretary,comedy drama romance
5618,spirited away,adventure animation fantasy
5619,trials of henry kissinger the,documentary
5620,sweet home alabama,comedy romance
5621,tuxedo the,action comedy
5625,moonlight mile,drama romance
5628,wasabi,action comedy crime drama thriller
5629,jonah a veggietales movie,animation children musical
5630,red dragon,crime mystery thriller
5632,bloody sunday,drama
5633,heaven,drama
5634,pipe dream,drama
5636,welcome to collinwood,comedy crime
5637,flirting,drama
5638,godzilla vs mothra,action adventure fantasy sci fi
5640,godzilla king of the monsters,horror sci fi
5642,onion field the,drama
5643,powaqqatsi,documentary
5644,pride of the yankees the,drama
5645,texasville,drama
5646,valmont,drama romance
5647,ernest goes to africa,comedy
5648,ernest in the army,comedy
5649,horror of dracula,horror
5650,strange brew,comedy
5651,incredible mr limpet the,animation comedy war
5653,django,western
5657,flashback,action adventure comedy crime drama
5660,seance on a wet afternoon,crime drama thriller
5663,below,horror
5664,brown sugar,romance
5665,knockaround guys,action comedy crime
5666,rules of attraction the,comedy drama romance thriller
5667,tuck everlasting,drama fantasy
5668,white oleander,drama
5669,bowling for columbine,documentary
5670,comedian,comedy documentary
5672,pokemon ever,adventure animation children fantasy
5673,punch drunk love,comedy drama romance
5675,swept away,comedy romance
5678,formula,action comedy crime thriller
5679,ring the,horror mystery thriller
5680,auto focus,crime drama
5681,fidel,documentary
5682,grey zone the,drama
5684,naqoyqatsi,documentary
5685,real women have curves,comedy drama
5686,russian ark,drama fantasy war
5688,tully,drama
5689,billy bathgate,crime drama
5690,grave of the fireflies,animation drama war
5692,mechanic the,action thriller
5693,saturday night fever,comedy drama romance
5694,staying alive,comedy drama musical
5696,urban cowboy,drama
5705,xanadu,fantasy musical romance
5707,absence of malice,drama romance
5708,all night long,comedy drama
5712,blow out,mystery thriller
5718,carbon copy,comedy
5720,friend is a treasure a,action adventure comedy
5723,continental divide,comedy romance
5725,man of iron,drama romance
5728,death hunt,action adventure crime thriller
5729,endless love,drama romance
5732,eye of the needle,thriller
5733,eyewitness,thriller
5734,faces of death,documentary horror
5736,faces of death,documentary horror
5741,woman next door the,drama romance
5743,fort apache the bronx,action drama
5745,four seasons the,comedy drama
5747,gallipoli,drama war
5752,gregory s girl,comedy romance
5761,legend of the lone ranger the,western
5764,looker,drama horror sci fi thriller
5765,looney looney looney bugs bunny movie the,animation children comedy
5767,teddy bear,comedy crime
5768,modern problems,comedy fantasy
5769,modern romance,comedy romance
5770,ms,crime drama
5771,my bloody valentine,drama horror thriller
5772,my dinner with andr,drama
5777,pennies from heaven,musical romance
5779,piranha ii the spawning,horror sci fi
5780,polyester,comedy
5781,private lessons,comedy
5782,professional the,action drama thriller
5783,derrida,documentary
5784,ghost ship,horror
5785,jackass the movie,action comedy documentary
5788,all or nothing,drama
5791,frida,drama romance
5792,roger dodger,comedy drama
5794,good work,drama
5796,casino royale,action adventure comedy
5797,company of wolves the,fantasy horror
5799,exodus,drama romance war
5801,russians are coming the russians are coming the,comedy war
5802,world of henry orient the,comedy
5803,i spy,action adventure comedy crime
5804,santa clause the,children comedy fantasy romance
5806,blackboards,drama
5808,weight of water the,thriller
5809,femme fatale,crime thriller
5810,mile,drama
5812,far from heaven,drama romance
5813,god is great i m not,comedy romance
5816,harry potter and the chamber of secrets,adventure fantasy
5817,ararat,drama war
5818,crime of father amaro the,drama romance
5819,interview with the assassin,drama
5820,standing in the shadows of motown,documentary musical
5821,way home the,drama
5824,liberty stands still,action drama thriller
5825,life and death of colonel blimp the,drama romance war
5826,rio grande,romance western
5829,men with brooms,comedy drama romance
5832,left behind ii tribulation force,drama
5833,dog soldiers,action horror
5834,fingers,drama
5836,houseboat,comedy romance
5839,my father s glory,adventure drama
5840,my mother s castle,comedy drama
5841,return to the blue lagoon,adventure romance
5842,too beautiful for you,comedy drama romance
5843,toy soldiers,action drama
5846,raggedy man,drama
5847,ragtime,drama
5851,rollover,drama
5853,scanners,horror sci fi thriller
5854,sharky s machine,crime drama romance
5855,shock treatment,comedy musical sci fi
5859,southern comfort,drama thriller war
5862,student bodies,comedy horror
5863,take this job and shove it,comedy
5867,thief,crime drama thriller
5869,true confessions,crime drama
5872,die another day,action adventure thriller
5873,the emperor s club,drama
5874,friday after next,comedy
5875,personal velocity,drama
5876,quiet american the,drama thriller war
5878,talk to her,drama romance
5879,eight crazy nights,animation comedy musical
5880,extreme ops,action adventure crime thriller
5881,solaris,drama romance sci fi
5882,treasure planet,adventure animation children sci fi imax
5883,they,horror thriller
5885,what to do in case of fire,comedy drama
5888,brother,crime drama
5890,elling,comedy drama
5891,i spit on your grave,horror thriller
5893,last seduction the,crime drama thriller
5898,sword and the sorcerer the,action adventure fantasy
5899,zulu,action drama war
5900,analyze that,comedy crime
5902,adaptation,comedy drama romance
5903,equilibrium,action sci fi thriller
5907,medea,drama
5914,vernon florida,documentary
5915,victory,action drama war
5920,ace of aces,adventure comedy
5928,border the,drama
5930,brimstone and treacle,drama thriller
5931,britannia hospital,comedy drama
5932,burden of dreams,documentary
5936,come back to the five and dime jimmy dean jimmy dean,drama
5937,danton,drama
5938,deathtrap,comedy crime mystery thriller
5940,eating raoul,comedy
5941,drumline,comedy drama musical romance
5942,hot chick the,comedy
5943,maid in manhattan,comedy romance
5944,star trek nemesis,action drama sci fi thriller
5945,about schmidt,comedy drama
5947,evelyn,drama
5948,guys the,drama
5949,intact,thriller
5951,morvern callar,drama
5952,lord of the rings the two towers the,adventure fantasy
5954,hour,crime drama
5955,antwone fisher,drama
5956,gangs of new york,crime drama
5957,two weeks notice,comedy romance
5959,narc,crime drama thriller
5960,bad influence,drama thriller
5961,blue steel,action thriller
5962,body of evidence,drama thriller
5963,children s hour the,drama
5965,duellists the,action war
5966,kiss before dying a,film noir mystery
5968,miami blues,comedy crime drama
5969,my girl,comedy drama romance
5970,my girl,comedy drama romance
5971,my neighbor totoro,animation children drama fantasy
5974,thief of bagdad the,adventure fantasy
5975,war and peace,drama romance war
5977,where s poppa,comedy
5979,attack of the crab monsters,horror sci fi
5980,black christmas,horror mystery thriller
5981,day of the triffids the,horror sci fi
5983,invaders from mars,sci fi
5984,story of o the,drama romance
5985,asoka,action drama romance
5986,fat city,drama
5987,love honour and obey,comedy crime drama
5989,catch me if you can,crime drama
5990,pinocchio,children comedy fantasy
5991,chicago,comedy crime drama musical
5992,hours the,drama romance
5993,max,drama
5994,nicholas nickleby,drama romance
5995,pianist the,drama war
5998,doppelganger,horror thriller
5999,heavy metal,action adventure animation fantasy sci fi
6001,king of comedy the,comedy drama
6002,love liza,drama
6003,confessions of a dangerous mind,comedy crime drama thriller
6005,blue collar comedy tour the movie,comedy documentary
6006,just married,comedy romance
6007,p s your cat is dead,comedy
6008,son the,drama
6012,guy thing a,comedy romance
6013,kangaroo jack,action comedy
6014,national security,action comedy
6016,city of god,action adventure crime drama thriller
6017,divine intervention,comedy drama romance war
6021,american friend the,crime drama mystery thriller
6022,american me,drama
6023,band of outsiders,comedy crime drama romance
6025,the movie,comedy
6030,girls girls girls,comedy musical
6031,imitation of life,drama romance
6032,little romance a,comedy romance
6035,p p le moko,crime drama romance
6037,summer lovers,comedy drama romance
6039,woman in red the,comedy romance
6040,darkness falls,horror thriller
6041,amen,drama
6045,bullet,action crime drama
6047,dead reckoning,drama film noir mystery
6051,harder they come the,action crime drama
6057,biker boyz,action crime drama
6058,final destination,horror thriller
6059,recruit the,action thriller
6060,guru the,comedy romance
6062,lost in la mancha,documentary
6063,may,drama horror
6064,harder they fall the,drama film noir
6067,ordinary decent criminal,comedy crime
6071,two way stretch,comedy crime
6073,victim,crime drama
6078,firefox,action sci fi thriller
6081,never play clever again,comedy crime
6082,grey fox the,romance western
6093,last unicorn the,animation children fantasy
6096,making love,drama
6099,megaforce,action sci fi
6100,midsummer night s sex comedy a,comedy romance
6101,missing,drama mystery thriller
6102,missionary the,comedy
6104,monty python live at the hollywood bowl,comedy
6105,moonlighting,drama
6107,night of the shooting stars,drama war
6108,that night in varennes,drama
6109,one from the heart,drama romance
6115,personal best,drama
6116,pirate movie the,adventure comedy musical
6117,privates on parade,comedy drama war
6119,santa claus is a stinker,comedy
6122,richard pryor live on the sunset strip,comedy documentary
6123,sunless,documentary
6125,secret policeman s other ball the,comedy documentary musical
6127,shoot the moon,drama
6134,starstruck,comedy musical
6135,still of the night,mystery thriller
6138,tag the assassination game,action thriller
6139,tempest,comedy drama
6141,they call me bruce,comedy
6144,traviata la,drama musical
6153,zapped,comedy sci fi
6155,how to lose a guy in days,comedy romance
6156,shanghai knights,action adventure comedy
6157,daredevil,action crime
6158,jungle book the,animation children
6159,all the real girls,drama romance
6160,amandla a revolution in four part harmony,documentary musical
6163,he loves me he loves me not,romance thriller
6166,dennis the menace,comedy
6167,stand in,comedy
6168,to midnight,action adventure thriller
6170,black stallion the,adventure children drama
6173,into the west,adventure children
6176,mr majestyk,action drama
6177,murphy s law,action
6178,patch of blue a,drama romance
6180,q a,crime drama
6181,red badge of courage the,drama war
6182,thrill of it all the,comedy
6183,pillow talk,comedy musical romance
6184,man who fell to earth the,drama sci fi
6185,dark blue,action crime drama thriller
6186,gods and generals,action drama war
6187,life of david gale the,crime drama thriller
6188,old school,comedy
6190,lawless heart the,comedy drama
6191,navigators the,comedy drama
6193,poolhall junkies,comedy drama thriller
6196,cradle the grave,action crime drama thriller
6197,spider,drama mystery
6198,american heart,crime drama
6200,insignificance,comedy drama
6201,lady jane,drama romance
6202,late marriage,comedy drama romance
6204,meteor man the,comedy
6210,volcano high,action comedy
6212,bringing down the house,comedy
6213,tears of the sun,action drama thriller
6214,irreversible,crime drama mystery thriller
6215,laurel canyon,drama
6216,nowhere in africa,drama
6218,bend it like beckham,comedy drama romance
6219,hunted the,action drama thriller
6220,willard,drama horror thriller
6222,prozac nation,drama
6223,spun,comedy crime drama
6225,king of kings,drama
6226,lost honor of katharina blum the,drama
6228,talk of the town the,comedy romance thriller
6230,bang the drum slowly,drama
6231,benny goodman story the,drama musical
6233,born yesterday,comedy romance
6234,equus,drama mystery
6235,europa europa,drama war
6236,fear strikes out,drama
6238,green card,comedy drama romance
6239,journey to the center of the earth,adventure children sci fi
6241,pauline at the beach,comedy drama romance
6242,ringu,horror mystery thriller
6243,ringu,horror mystery
6244,salaam bombay,drama
6245,sweet charity,comedy drama musical romance
6247,women in love,drama romance
6250,dreamcatcher,drama horror sci fi thriller
6251,piglet s big movie,animation children
6252,view from the top,comedy romance
6254,awful truth the,comedy romance
6256,house with laughing windows the,horror mystery thriller
6257,i am curious,documentary drama
6260,robe the,drama
6261,wind,action romance
6263,basic,drama thriller war
6264,core the,action drama sci fi thriller
6265,head of state,comedy
6266,what a girl wants,comedy drama romance
6267,assassination tango,drama thriller
6269,stevie,documentary
6270,akira kurosawa s dreams,drama fantasy
6271,day for night,comedy drama romance
6273,in a lonely place,drama film noir mystery romance
6278,fellini i m a born liar,documentary
6279,good thief the,crime drama
6280,man apart a,action crime drama thriller
6281,phone booth,drama thriller
6283,cowboy bebop the movie,action animation sci fi thriller
6285,levity,drama
6286,man without a past the,comedy crime drama
6287,anger management,comedy
6288,better luck tomorrow,crime drama
6290,house of corpses,horror
6291,lilya,crime drama
6293,xx xy,drama romance
6294,bulletproof monk,action adventure sci fi
6295,chasing papi,comedy
6296,mighty wind a,comedy musical
6297,holes,adventure children comedy mystery
6298,malibu s most wanted,comedy crime
6299,winged migration,documentary
6300,flickering lights,action comedy crime
6301,straw dogs,drama thriller
6302,beginning of the end,sci fi
6303,andromeda strain the,mystery sci fi
6304,brainscan,comedy horror sci fi thriller
6305,fahrenheit,drama sci fi
6308,legal eagles,comedy crime romance
6310,memories of me,comedy drama
6311,other side of heaven the,adventure drama
6312,private function a,comedy
6313,sibling rivalry,comedy
6314,undercover blues,comedy crime
6315,wildcats,comedy
6316,wiz the,adventure children comedy fantasy musical
6320,scenes from a mall,comedy
6322,confidence,crime thriller
6323,identity,crime horror mystery thriller
6325,real cancun the,documentary
6326,city of ghosts,crime drama thriller
6327,decade under the influence a,documentary
6329,manic,drama
6330,people i know,crime drama
6331,spellbound,documentary
6332,lizzie mcguire movie the,children comedy romance
6333,x men united,action adventure sci fi thriller
6335,dancer upstairs the,crime drama thriller
6337,owning mahowny,crime drama thriller
6338,daddy day care,children comedy
6339,man on the train,comedy drama
6340,only the strong survive a celebration of soul,documentary musical
6344,reykjavik,comedy drama romance
6345,chorus line a,comedy drama musical
6347,beat street,drama musical
6348,breakin electric boogaloo,musical
6349,breakin,drama musical
6350,laputa castle in the sky,action adventure animation children fantasy sci fi
6355,girls les,musical
6356,gunfight at the o k corral,western
6357,high society,comedy musical romance
6358,kiss me kate,comedy musical romance
6365,matrix reloaded the,action adventure sci fi thriller imax
